8268,Johnson-Robertson,2.5,115
8269,"Lee, Gomez and Hart",1.1,367
8270,"Campos, Spencer and Harrington",3.3,312
8271,Douglas LLC,4.1,246
8272,"Harrell, Wright and Goodman",3.2,57
8273,Lopez Ltd,2.1,344
8274,"Woods, Rice and Floyd",0.1,159
8275,Martin-Mccarty,0.7,399
8276,Rivera Group,4.9,201
8277,Soto LLC,3.3,43
8278,Johnson-Elliott,3.7,46
8279,Booth and Sons,2.3,19
8280,Martinez-Mcmillan,0.2,63
8281,Harvey Inc,4.7,214
8282,Martinez-Edwards,3.3,244
8283,Hernandez-Lopez,4.4,320
8284,"King, Gonzalez and Choi",4.4,93
8285,Morris Ltd,2.6,311
8286,"Holmes, Barker and Raymond",2.6,253
8287,Armstrong Ltd,4.1,360
8288,Johnston Ltd,2.5,13
8289,"Campbell, Valdez and Sandoval",0.7,391
8290,"Thompson, Thomas and Guzman",2.4,292
8291,Martinez-Bates,0.8,68
8292,Moore-Fry,2.3,197
8293,Blake-Jones,3.6,45
8294,Cox LLC,2.2,288
8295,"Gonzales, Mejia and Higgins",2.7,0
8296,"Smith, Liu and Stephens",3.9,270
8297,"Hughes, Lopez and Wilson",0.4,264
8298,Warren Inc,1.2,116
8299,Bryant LLC,2.6,292
8300,Mann-Rocha,2.2,269
8301,Wilson Group,4.2,327
8302,Woods-Pierce,2.4,55
8303,Robinson Ltd,4.4,359
8304,"Cook, Cruz and Garza",0.3,147
8305,Jackson-Williams,2.2,190
8306,Hobbs PLC,4.4,197
8307,"Klein, Dougherty and Martinez",1.5,157
8308,Morrow-Roman,0.9,297
8309,Collins LLC,2.8,168
8310,Barnes-Richardson,1.5,250
8311,"Gutierrez, Shaffer and Zhang",2.5,45
8312,Flores Group,3.9,29
8313,Jones Inc,4.9,337
8314,"Thomas, Walters and Horton",4.0,87
8315,Camacho PLC,3.3,95
8316,Le-Page,3.2,136
8317,Calderon-Chase,3.2,217
8318,"Phillips, Black and Cook",3.9,110
8319,Garcia-Kennedy,0.1,252
8320,Gilmore-Lowe,4.0,104
8321,"Thomas, Woodward and White",1.9,368
8322,Smith Inc,3.4,335
8323,"Duran, Robbins and Gomez",2.9,145
8324,Hoover-Gonzalez,2.3,100
8325,Ford-Stephens,0.0,67
8326,Phillips Ltd,4.3,210
8327,Pena-Brown,3.6,43
8328,"Shaw, Joyce and Martinez",2.9,317
8329,"Walker, Smith and Pruitt",3.3,273
8330,"Conway, Walsh and Whitaker",2.3,153
8331,"Johnson, Jenkins and Stevens",4.6,306
8332,King-Ingram,1.0,72
8333,Stone-Potter,1.4,143
8334,"Webb, Cuevas and Bowman",4.9,286
8335,"Graham, Williams and Patterson",0.0,103
8336,Livingston and Sons,0.1,374
8337,Garcia and Sons,1.3,178
8338,Duran-Schultz,1.4,40
8339,Wong Inc,0.7,366
8340,"Beck, Patterson and Ross",2.7,155
8341,Butler LLC,1.6,257
8342,Taylor-Houston,2.8,147
8343,Thomas Ltd,3.4,83
8344,Bond LLC,4.3,365
8345,Kim-Harrell,1.3,346
8346,Boyle-Vance,4.7,180
8347,Sanchez-Dominguez,1.1,365
8348,Hurst and Sons,2.1,398
8349,"Mclaughlin, Wilson and Garcia",3.7,131
8350,Johnson Ltd,3.2,126
8351,Davis-Spencer,0.9,100
8352,Compton-Yang,2.4,99
8353,Duke PLC,4.6,250
8354,Cardenas-Kelly,3.5,123
8355,Booth PLC,1.4,88
8356,"Velazquez, Lin and Phillips",4.1,249
8357,"Tran, Smith and Blackburn",0.6,179
8358,Roberson-Mays,3.7,271
8359,"Taylor, Roberts and Brown",1.3,41
8360,Martinez-Harrison,2.6,1
8361,Rollins-Lynch,4.0,234
8362,"Pearson, Williams and Owens",0.1,39
8363,Jensen-Villanueva,2.5,144
8364,Williams-Atkins,4.1,389
8365,"Martinez, Frank and Holloway",4.9,27
8366,"Keller, Jackson and Scott",1.4,306
8367,Salazar-Williams,2.8,387
8368,"Smith, Dixon and Lara",3.3,359
8369,"Smith, Ramirez and Boyd",3.1,328
8370,Fields Group,4.5,388
8371,"Trevino, Williams and Miller",4.3,15
8372,Robbins-Cuevas,3.1,42
8373,"Johnson, Flynn and Cortez",4.1,304
8374,"Harris, Yates and Rodriguez",2.0,196
8375,"Baker, Taylor and Rojas",2.4,23
8376,"Jones, Martin and Davis",3.6,251
8377,"Pacheco, Lynn and Jones",3.5,115
8378,Ball PLC,2.4,3
8379,"Humphrey, Scott and Mcdowell",3.6,323
8380,"Ward, Williams and Peterson",1.7,70
8381,Scott and Sons,3.3,353
8382,Macdonald-Bird,3.5,191
8383,"Johnson, Nelson and Byrd",3.2,85
8384,Schaefer-Pena,0.2,358
8385,"Wright, Harris and Martin",2.2,41
8386,"Reyes, Walter and Skinner",4.8,85
8387,Lowe-Deleon,1.2,22
8388,Merritt-Davidson,4.7,250
8389,Cole-Bruce,4.1,131
8390,Garcia PLC,1.4,146
8391,Lopez Inc,4.1,301
8392,Lewis Group,0.2,130
8393,Beard Inc,3.6,182
8394,Lee Ltd,1.4,202
8395,Robinson PLC,1.4,137
8396,Wallace Group,1.7,68
8397,Lee-Hall,3.0,262
8398,"Watson, Lawrence and Brown",3.0,149
8399,Decker-Velasquez,1.5,395
8400,"Gonzalez, Cummings and Sloan",3.3,299
8401,Beltran PLC,2.4,98
8402,Moody Inc,2.4,76
8403,"Rivera, Ellison and Davis",1.6,97
8404,"Allen, Scott and Dawson",1.1,181
8405,"Gonzalez, Mitchell and Rodriguez",1.6,29
8406,"Keller, Boyd and Rhodes",2.9,68
8407,"Alvarez, Robertson and Anderson",1.1,331
8408,Phillips Group,4.2,367
8409,Lynch PLC,1.5,41
8410,Lambert PLC,4.8,275
8411,"Diaz, Brown and Robinson",2.5,19
8412,Williams PLC,4.3,185
8413,Wall-Williams,2.5,91
8414,"Johnson, York and King",1.8,105
8415,"Erickson, Santiago and Ellison",1.9,159
8416,Walker-Briggs,1.8,212
8417,Thompson Ltd,2.8,195
8418,"Fowler, Parks and Rodriguez",1.9,400
8419,"Taylor, Mejia and Humphrey",3.6,232
8420,Shelton LLC,3.0,341
8421,Strickland and Sons,1.4,36
8422,"Johnson, Juarez and Odom",2.9,202
8423,"Vang, Evans and Diaz",3.0,104
8424,"Schmidt, Cooper and Garcia",3.3,228
8425,Decker-Tucker,0.7,44
8426,Krause PLC,0.7,203
8427,Frey-Sandoval,3.3,350
8428,Newman-Leonard,2.6,280
8429,"Mcdonald, Cabrera and Jackson",0.5,362
8430,"Reynolds, Carr and Hayes",0.0,88
8431,Smith Inc,4.1,123
8432,Shelton LLC,4.6,221
8433,"Peters, Cochran and Hardy",0.4,124
8434,Proctor-Porter,0.9,332
8435,Ball-Stone,0.5,317
8436,"Murphy, Walters and Mccarthy",4.5,20
8437,Smith-Petty,4.8,165
8438,Allen-Jenkins,2.1,101
8439,"Roberts, Johnson and Hoffman",0.2,376
8440,Barrett Group,1.1,134
8441,Gutierrez-Franklin,2.1,211
8442,"Jones, Shea and Moses",4.4,365
8443,"Cohen, Chapman and Rowe",1.4,296
8444,"Gomez, Todd and Nguyen",3.6,125
8445,"Allen, Martinez and White",4.9,344
8446,Powell-Taylor,3.8,110
8447,Miller-Williams,2.1,344
8448,Johnson PLC,4.5,146
8449,Deleon Inc,1.9,354
8450,"Drake, Gonzalez and Taylor",2.2,76
8451,"Smith, Davis and Lewis",3.9,369
8452,Burns-Taylor,3.1,212
8453,"Irwin, Perkins and Silva",1.6,398
8454,Yang LLC,1.5,134
8455,Salinas-Ward,2.3,187
8456,"Ford, Ellison and Sanders",4.9,129
8457,"Rocha, Allen and Cochran",2.5,215
8458,"Baldwin, Edwards and Caldwell",0.9,52
8459,Anderson-Ray,4.0,120
8460,Park Inc,0.4,269
8461,Miller-Contreras,4.1,316
8462,Jones-Berg,4.6,141
8463,Luna PLC,0.8,60
8464,"Gibson, Watson and Gentry",2.0,35
8465,Norman Ltd,1.7,179
8466,Mays-Yates,1.6,201
8467,"Lewis, Garza and Ruiz",4.7,184
8468,Murphy-Davis,4.6,275
8469,"Miller, Jones and Lawrence",1.3,399
8470,"Young, Anderson and Crawford",1.0,92
8471,Parrish and Sons,3.6,278
8472,Watkins LLC,2.5,320
8473,Watson PLC,4.7,72
8474,Nelson Group,4.3,41
8475,"Reed, Stewart and Johnson",4.3,150
8476,Chandler PLC,1.3,350
8477,Garcia Ltd,1.3,319
8478,Miles-Hernandez,0.1,308
8479,"Wells, Lyons and Young",1.0,184
8480,Anderson and Sons,3.1,309
8481,Miller and Sons,0.8,325
8482,Wells Group,0.2,164
8483,Williams Group,4.4,397
8484,"Nicholson, Sharp and Byrd",2.1,78
8485,Morgan-Woodard,3.2,66
8486,"Nicholson, Davis and Baker",4.1,213
8487,"Hamilton, Fisher and Dodson",2.6,272
8488,Pena and Sons,4.0,249
8489,Mata Inc,3.0,88
8490,"Lawson, Smith and Allen",4.9,175
8491,Reed-Cummings,3.3,119
8492,Duarte and Sons,2.1,154
8493,"Webb, Johnson and Ortiz",0.6,24
8494,Aguirre PLC,3.4,278
8495,James Ltd,3.5,300
8496,"Salas, Logan and Watson",1.5,241
8497,Gonzalez Ltd,0.7,393
8498,Garcia-Little,0.2,154
8499,Moyer-Scott,3.0,381
8500,"Fox, Lawson and Cruz",0.4,277
8501,Wilson Inc,2.8,86
8502,Johnson LLC,0.6,237
8503,"Harris, Jennings and Levy",4.0,307
8504,"Henry, Pope and Jordan",0.2,125
8505,White Inc,1.4,190
8506,Castillo-Bailey,2.6,232
8507,Hoffman-Morales,0.4,166
8508,"Avila, Ryan and Wilson",2.8,13
8509,"Wright, Mosley and Robertson",1.2,138
8510,"Wagner, Guerrero and Smith",1.6,234
8511,Hogan-Bell,1.6,344
8512,Johnson-Richards,3.7,340
8513,Palmer Group,0.1,37
8514,Snyder-Hamilton,3.0,25
8515,"Gilmore, Bryant and Smith",0.4,174
8516,Mcmahon-Robinson,1.4,219
8517,"Mosley, Byrd and Sexton",4.5,54
8518,Williams-Dickson,1.0,170
8519,"Adkins, Brown and Webb",4.5,65
8520,"Bray, Miller and Flores",3.0,69
8521,"Rodriguez, Wheeler and Flores",3.9,1
8522,"Salazar, Gibbs and Phillips",4.6,90
8523,"Mcclure, Collins and Holmes",1.5,66
8524,Hall PLC,4.7,301
8525,Johnson-Taylor,2.4,321
8526,Ortiz-Dean,1.2,188
8527,"Mason, Schultz and Merritt",2.5,370
8528,Turner-Garcia,4.2,385
8529,Calhoun-Vasquez,1.5,167
8530,Thomas Ltd,4.4,127
8531,Padilla-Johnston,0.3,0
8532,"Serrano, Valencia and Dunn",1.5,283
8533,Trujillo PLC,3.1,171
8534,Robinson-Scott,3.3,62
8535,Mcmahon-Conrad,0.7,216
8536,"Schneider, Carson and Dyer",4.1,189
8537,Smith-Hernandez,2.0,193
8538,"Eaton, Smith and Richardson",4.6,269
8539,Romero-Taylor,1.9,358
8540,Munoz PLC,2.6,234
8541,"Kennedy, Williams and Lee",4.7,303
8542,"Hanson, Cole and Carson",3.6,232
8543,Becker-Edwards,2.2,352
8544,Davis-Roth,3.2,201
8545,"Mitchell, Sharp and King",0.7,69
8546,Martinez-Cameron,1.0,4
8547,"Walters, Garcia and Smith",2.8,200
8548,"Jones, Johnson and Berger",1.9,269
8549,"Garcia, Huang and Bridges",3.9,157
8550,Pitts Inc,0.6,55
8551,Olsen PLC,3.6,172
8552,"Parks, Wood and Lamb",4.5,299
8553,"Galloway, Bowman and Martin",3.0,346
8554,Hurley-Owens,0.4,192
8555,Fowler Group,2.6,23
8556,Scott-Shepherd,0.6,65
8557,Ashley PLC,2.3,221
8558,Juarez-Keller,1.1,323
8559,"Simmons, Reed and Pace",3.1,297
8560,Burton and Sons,4.7,266
8561,Armstrong-Montgomery,1.6,371
8562,Duncan and Sons,2.8,269
8563,Gutierrez Group,1.4,308
8564,Molina-Mora,1.5,145
8565,"Matthews, Cross and Bradford",0.2,112
8566,Anderson-Lopez,4.5,64
8567,Prince Ltd,4.4,171
8568,"Cook, Perez and Thomas",5.0,334
8569,Baker PLC,1.5,368
8570,Ramirez Group,0.3,368
8571,Coleman-Rodriguez,3.5,259
8572,Walls-Black,2.9,331
8573,"Burke, Moore and Hansen",0.6,393
8574,Lawrence Ltd,2.3,368
8575,Buck-Wood,1.0,119
8576,"Finley, Douglas and Howard",1.2,142
8577,"Smith, Morgan and Carpenter",3.4,110
8578,Hays-Day,4.0,221
8579,Dickerson-Harris,3.7,208
8580,Brown Inc,3.3,159
8581,"Lee, Guerra and Conley",0.4,34
8582,"Wilson, Knapp and Jackson",3.7,350
8583,Johnson-Snow,1.9,276
8584,Lopez Ltd,2.0,189
8585,Edwards LLC,3.1,216
8586,Howard LLC,2.0,251
8587,Chen-Reed,4.6,306
8588,Boyer LLC,3.0,275
8589,"Sanders, Preston and Gordon",1.9,308
8590,Hayes-Lewis,4.4,191
8591,Henry LLC,4.9,295
8592,Torres-Levine,3.6,304
8593,"Sherman, Miller and Gordon",2.5,339
8594,Bennett LLC,2.6,93
8595,Schmidt-Walsh,4.3,28
8596,Brock PLC,0.6,80
8597,Jackson-Acosta,4.1,143
8598,Olsen-Lutz,1.4,97
8599,"Aguilar, Pineda and Lee",0.7,296
8600,Lee Ltd,1.6,5
8601,Duran-Larson,0.9,12
8602,Logan-Hobbs,0.4,53
8603,Thomas-Miles,4.5,156
8604,Hughes Group,0.2,3
8605,"Barron, Hansen and Armstrong",0.6,213
8606,"Mullen, Atkins and Collins",4.8,388
8607,Nelson Ltd,2.8,189
8608,Dorsey-Reynolds,2.3,325
8609,"Young, Drake and Rodriguez",0.5,157
8610,Francis PLC,5.0,302
8611,"Frey, Welch and Williams",5.0,112
8612,Swanson Inc,2.6,19
8613,Hill-Jackson,4.7,313
8614,Robertson Ltd,0.7,248
8615,"Duncan, Reed and Hunter",4.7,386
8616,Miller Ltd,3.8,95
8617,"Rodriguez, Alvarez and Williams",2.4,56
8618,Singh Group,3.8,312
8619,"Warren, Grant and Richardson",4.4,363
8620,Mitchell-Clay,4.4,219
8621,Johnson-Morales,3.0,296
8622,Hart LLC,0.6,272
8623,Moore-Lang,2.0,111
8624,"Myers, Vang and Johnson",1.9,273
8625,Ruiz Group,3.4,161
8626,"Williams, Cannon and Hopkins",4.8,76
8627,Arellano-Reid,1.7,86
8628,Fields LLC,1.6,236
8629,Zimmerman Ltd,3.2,177
8630,"Hernandez, Nunez and Martinez",0.2,32
8631,"Jones, Smith and Keller",2.6,68
8632,"Rosario, Short and White",0.7,263
8633,"Klein, Collins and Armstrong",2.9,86
8634,Cook LLC,0.6,128
8635,"Drake, Wall and Hines",0.7,289
8636,Brown-Fuentes,0.3,324
8637,Bush Ltd,3.9,26
8638,Colon Inc,4.3,116
8639,Nelson-Lawrence,0.1,25
8640,Munoz Ltd,4.6,298
8641,Harmon-Olson,4.0,170
8642,Mcbride Ltd,4.8,324
8643,Williams LLC,4.0,129
8644,Allen-Hill,3.7,17
8645,"Pearson, Smith and Peterson",1.4,311
8646,"Ponce, Graham and Barajas",4.4,55
8647,Gay-Copeland,0.7,93
8648,Ross-Miller,2.7,180
8649,Bell-Miller,3.1,73
8650,Smith-Michael,1.2,296
8651,"Boyd, Lambert and Barber",3.4,397
8652,"Odom, Briggs and Reyes",3.1,14
8653,Franco Ltd,4.1,192
8654,"Williams, Diaz and Jefferson",1.2,365
8655,"Beard, Larson and Roman",3.1,309
8656,"Hall, Sandoval and Mcintyre",0.1,348
8657,"King, Galloway and Willis",4.0,216
8658,Daniel-Patterson,0.4,357
8659,"Thompson, Rowe and Davis",0.5,213
8660,"Mccarthy, Simon and Burch",4.4,142
8661,Hunter-Molina,4.2,59
8662,Green-Roy,1.4,242
8663,Webb Inc,1.8,302
8664,Bishop-Grant,0.9,138
8665,White Inc,0.0,49
8666,Hartman-Bradley,2.5,234
8667,"Adams, Mckinney and Garcia",3.1,232
8668,"Todd, Reed and Sanchez",4.3,383
8669,Hunter-Gilbert,1.8,120
8670,"Martinez, Murray and Saunders",4.4,142
8671,Wilson and Sons,1.2,161
8672,"Jones, Moody and Christensen",4.9,318
8673,Shaw Inc,0.4,209
8674,Howell-Parker,0.3,331
8675,Lynch-Miller,1.0,165
8676,Campbell-Ali,5.0,153
8677,Gregory Group,0.1,38
8678,Collins-Roberts,4.4,332
8679,Moreno LLC,1.6,77
8680,Ware-Graham,2.3,207
8681,Woods-Greer,4.1,247
8682,"Bush, Savage and Clark",2.2,283
8683,Warren-Smith,0.2,101
8684,"Reyes, Carter and Paul",3.2,298
8685,Graham and Sons,1.1,290
8686,"Ford, Hamilton and Lewis",4.8,309
8687,Villanueva Inc,3.8,382
8688,Braun Inc,2.4,225
8689,"York, Wilson and Schmidt",4.3,286
8690,Rose-Thompson,2.5,2
8691,Nelson Ltd,1.4,61
8692,Johnson-Lamb,4.1,139
8693,"Wells, Griffith and Moody",4.5,30
8694,Herrera Inc,1.7,11
8695,Miller-Young,3.9,257
8696,Bell Group,4.2,275
8697,Johnson Group,4.4,122
8698,Campbell-Perry,2.1,303
8699,"Cook, Zimmerman and Knight",4.1,375
8700,"Johnson, Lopez and Estrada",4.4,141
8701,"Solomon, Salinas and Grant",3.7,397
8702,"Webb, Green and Carpenter",1.4,60
8703,Romero Ltd,4.3,257
8704,"Valentine, Brown and Summers",2.4,56
8705,Osborne-Joseph,4.2,27
8706,"Rowland, Sanders and Henderson",3.5,283
8707,"Davis, Lewis and Murphy",4.9,393
8708,Russell and Sons,3.6,17
8709,Spears-Lam,0.6,290
8710,"Barker, Young and Harris",0.6,113
8711,"Shelton, Morris and Richards",4.4,27
8712,"Phillips, Diaz and Peters",2.8,275
8713,"Blake, Cantu and Acosta",4.7,114
8714,Knight-Adams,4.7,82
8715,Mcdowell-Nguyen,3.0,151
8716,Sanchez-Sutton,1.9,158
8717,"Mckinney, Gonzalez and Gutierrez",4.6,86
8718,Collins PLC,1.1,386
8719,Rodriguez-Gonzalez,0.6,241
8720,"Harrison, Carter and Pope",4.4,264
8721,Livingston LLC,0.1,311
8722,Ortega-Brown,3.6,117
8723,Munoz-Burnett,4.7,221
8724,Romero-Knight,4.0,286
8725,"Roberts, Lee and Norton",3.3,317
8726,Randolph LLC,1.0,53
8727,May LLC,1.2,146
8728,Montgomery Group,1.1,152
8729,Stevens LLC,1.2,394
8730,Ward-Schneider,0.2,278
8731,Richardson PLC,4.6,81
8732,Russell-Murray,1.8,193
8733,Carney-Collins,0.8,258
8734,Jacobs Group,2.9,387
8735,Frye-White,1.7,233
8736,Baird PLC,2.6,10
8737,Campbell-Burton,0.5,122
8738,"Freeman, Patel and Cooper",4.4,28
8739,Ward LLC,3.7,15
8740,"Adams, Cox and Skinner",1.7,36
8741,"Gonzales, Payne and Huff",3.0,327
8742,Taylor LLC,3.5,385
8743,"Maxwell, Mccarthy and Ward",3.6,40
8744,Russell and Sons,3.4,135
8745,"Padilla, Davies and Carrillo",2.3,190
8746,Smith Group,3.5,140
8747,Jones Group,1.7,254
8748,Olson-Hawkins,4.5,281
8749,Rice-Escobar,1.0,358
8750,Hall Inc,0.3,85
8751,Kerr Group,4.8,2
8752,"Johnson, Miller and Martin",0.6,196
8753,Alvarez-Anderson,2.0,179
8754,Adams Group,2.3,24
8755,Jensen and Sons,1.6,229
8756,Kelley and Sons,4.8,189
8757,"Bates, Mills and Christian",3.3,310
8758,Allen-Harmon,3.4,208
8759,"Wright, Brown and Sanchez",5.0,330
8760,Chavez-Merritt,1.0,320
8761,"Fisher, Hayes and Clark",4.5,167
8762,"Collins, Esparza and Williams",4.6,381
8763,Browning PLC,0.8,212
8764,Jimenez LLC,4.5,89
8765,Cruz-Peters,1.6,231
8766,"Butler, Campbell and Horn",4.1,48
8767,Barber PLC,0.7,349
8768,Smith PLC,3.4,222
8769,Kelley Ltd,3.3,178
8770,Jackson-Ward,3.8,31
8771,Stewart-Smith,4.4,304
8772,"Mendez, Frank and Jones",1.4,182
8773,Gilmore Inc,4.3,178
8774,"Cunningham, Brooks and Jordan",3.1,11
8775,Watts Ltd,0.5,385
8776,Levy-Kelley,2.6,162
8777,Austin LLC,4.8,25
8778,"Rios, Olsen and Huynh",3.1,65
8779,"Mason, Carrillo and Brown",0.4,322
8780,"Mendez, Brown and Anderson",4.6,239
8781,Powell-Nelson,0.2,295
8782,White-Jones,4.8,126
8783,Coleman and Sons,3.0,268
8784,Johnson Group,3.0,336
8785,Rodriguez-Diaz,0.7,108
8786,Logan Group,0.6,369
8787,"Rangel, Bailey and Johnson",0.1,161
8788,Moore-Ayers,0.2,124
8789,"Thomas, Baxter and Jackson",0.7,351
8790,Martin Group,0.7,290
8791,Garcia-Nunez,1.9,13
8792,Sherman-Chang,1.4,299
8793,Harding and Sons,1.0,358
8794,Jones-Welch,0.4,302
8795,Williams-Marquez,3.0,282
8796,Blevins and Sons,3.5,66
8797,"Alvarez, Hunt and Griffin",1.4,151
8798,Johnson Ltd,2.4,357
8799,Allen Inc,0.9,158
8800,"Hughes, Carrillo and Johnson",0.7,375
8801,Torres-Nguyen,1.2,75
8802,"Crawford, Smith and Boone",4.1,38
8803,Myers and Sons,2.0,377
8804,Martinez Inc,1.6,83
8805,Roth Ltd,0.9,3
8806,Williams-Garcia,4.9,263
8807,"Carter, Rice and Lewis",4.7,151
8808,Harris Group,4.0,132
8809,Salazar and Sons,2.3,201
8810,Davis Inc,3.7,350
8811,Jones-Walters,1.0,117
8812,Klein and Sons,4.5,145
8813,"Wright, Williams and Fletcher",2.7,55
8814,"Benson, Johnson and Elliott",0.7,215
8815,Hernandez-Atkins,0.1,27
8816,"Villanueva, Clay and Ali",0.5,221
8817,"Morgan, Horton and Chang",4.7,187
8818,Peters and Sons,3.0,332
8819,Thomas and Sons,3.9,99
8820,Brewer LLC,0.8,178
8821,"Martin, Griffith and Ayala",4.1,85
8822,Ruiz-Trevino,3.6,300
8823,Brown-Diaz,0.9,314
8824,Miller-Taylor,3.7,352
8825,Walker and Sons,3.9,374
8826,"Smith, Alvarez and Jackson",2.4,7
8827,"Small, Taylor and Moore",2.7,154
8828,Smith and Sons,2.1,252
8829,Black-Herman,4.2,254
8830,Shelton-Moss,1.4,16
8831,"Williamson, Black and Wilson",3.6,1
8832,Martinez-Martin,0.6,215
8833,"Meyers, Baxter and Hart",2.0,368
8834,Schwartz-Parker,0.2,21
8835,Garcia-Gay,1.4,367
8836,Bowman-Gonzalez,2.7,336
8837,Phelps-Holt,4.8,268
8838,"Brown, Carroll and Gonzalez",1.5,354
8839,Brooks PLC,3.4,2
8840,Hess-Campbell,3.2,219
8841,Martinez PLC,4.6,106
8842,"Tran, Hawkins and Porter",2.8,158
8843,Clark and Sons,1.9,192
8844,Evans-Reilly,2.6,84
8845,"Singleton, Caldwell and Tran",0.5,132
8846,Curtis-Stewart,1.4,345
8847,Watkins and Sons,4.5,63
8848,"Ryan, Dunn and Stanley",2.6,374
8849,"Brown, Lloyd and Kelly",2.3,137
8850,Clarke PLC,4.6,95
8851,Clark LLC,4.9,216
8852,Curtis Group,2.8,154
8853,Powell-Mcmahon,3.4,395
8854,"Ward, Davis and Martin",0.9,333
8855,Lewis-Bowen,2.3,396
8856,Scott LLC,4.5,188
8857,"Wheeler, Chandler and Barron",2.8,35
8858,Bender-Johnson,3.3,40
8859,Pitts-Parker,2.9,273
8860,Smith-Trujillo,4.9,342
8861,Benton Group,1.5,32
8862,"Berry, Jones and Williams",2.5,230
8863,Fitzgerald Ltd,0.2,274
8864,"Hogan, Fuller and Miller",2.7,0
8865,Guerra PLC,0.9,224
8866,Mcmillan-Martin,2.6,325
8867,Madden Inc,3.0,72
8868,Garcia LLC,3.7,170
8869,"Boyle, Scott and Smith",4.4,319
8870,Shaw PLC,3.2,53
8871,Krause-Fox,1.8,2
8872,Rose LLC,3.4,299
8873,Harris-Chen,0.1,364
8874,Nunez-Williams,1.2,335
8875,Francis LLC,2.4,335
8876,"White, Reilly and Lopez",0.6,118
8877,"Reed, Hall and Johnson",4.3,363
8878,Gonzalez PLC,1.2,68
8879,Clark-Holder,4.1,350
8880,Dean-Cooley,2.8,210
8881,Lopez-Cameron,1.8,396
8882,Walsh-Brooks,4.1,359
8883,Stout-Martin,0.7,203
8884,"Mcdowell, Jenkins and Walton",2.8,279
8885,Hayes-Wise,2.9,324
8886,"Martin, Mitchell and Maldonado",0.3,6
8887,"Rice, Burton and Mccarty",4.7,353
8888,Wolfe-Everett,4.4,276
8889,Spears Inc,2.6,25
8890,Livingston Inc,1.8,5
8891,Wilkerson-Hancock,4.1,26
8892,Perry Ltd,1.7,391
8893,Patterson Ltd,2.0,277
8894,Evans-Freeman,1.2,66
8895,Brown-Larsen,3.8,67
8896,Ray-Hernandez,0.9,181
8897,Long-Lang,4.4,66
8898,"Ferguson, Bruce and Fox",3.9,186
8899,Perez-Green,1.6,159
8900,"Atkinson, Lamb and Olsen",3.1,397
8901,Johnson-West,0.8,200
8902,Kelley LLC,3.0,157
8903,Johnson-Jenkins,2.1,362
8904,Russo Ltd,3.3,278
8905,Mata PLC,3.3,219
8906,Williams-Dunn,4.0,43
8907,"Bryant, Thomas and Pearson",4.4,111
8908,"Hodges, Barrera and Jackson",0.5,275
8909,Stanley-Richardson,0.6,14
8910,Fuller-Copeland,3.4,236
8911,Bryant Ltd,3.1,361
8912,"Mann, Ellison and Randall",3.4,268
8913,"King, Black and Moore",3.8,138
8914,Cabrera PLC,3.4,161
8915,"Simon, Pennington and Lewis",1.7,289
8916,"Cruz, Jackson and Gomez",0.9,239
8917,Coffey-Butler,0.2,121
8918,"Torres, White and Barnett",0.9,154
8919,Mccullough-Charles,2.5,212
8920,Jones-Richardson,1.7,380
8921,"Russell, Meyer and Lopez",1.0,159
8922,Garcia Group,3.4,226
8923,Jackson Group,1.8,360
8924,Hughes LLC,1.4,209
8925,Blake Group,2.5,380
8926,Gonzales-Wood,4.6,277
8927,Spencer-Foster,3.2,199
8928,"Flores, Kennedy and Kennedy",4.8,49
8929,Wright-Brown,1.1,292
8930,Miller-Hall,0.3,110
8931,Hunter Inc,3.2,180
8932,Smith and Sons,1.1,270
8933,"Vaughan, Wagner and Fowler",0.8,214
8934,Bailey-Hubbard,3.4,290
8935,"Stone, Fernandez and Smith",0.4,292
8936,"Rosales, Gregory and Graham",3.6,96
8937,"Fitzgerald, House and Montgomery",1.3,151
8938,Brady Ltd,3.1,63
8939,Garrison-Smith,0.6,302
8940,Vazquez Ltd,4.1,94
8941,Ross Inc,3.0,237
8942,Garcia-Thompson,4.7,365
8943,Alexander-Avila,1.8,221
8944,Fletcher Ltd,3.7,24
8945,Noble PLC,1.9,35
8946,"Griffin, Powell and Hall",4.9,199
8947,"Pierce, Johnson and Martinez",3.0,113
8948,Hunt Inc,1.3,11
8949,Wilson Ltd,2.8,155
8950,"Dunn, Ortega and Mccall",3.8,295
8951,Hudson Ltd,4.6,221
8952,"Jones, Chandler and Elliott",0.6,388
8953,Mcfarland-Miller,4.7,38
8954,Reyes-Gomez,0.7,204
8955,Molina Group,2.0,225
8956,Smith-Obrien,1.1,35
8957,Ford-Benson,4.8,134
8958,Floyd Group,0.1,334
8959,"Molina, Martin and Herman",4.3,67
8960,"Floyd, Weber and Kramer",1.4,238
8961,"Simon, Leblanc and Miller",1.2,109
8962,Rogers Ltd,2.8,343
8963,Johnson Group,4.6,4
8964,Jordan Group,0.6,28
8965,Smith-Davis,1.7,182
8966,Holloway-Lopez,4.3,322
8967,Lee Group,0.9,71
8968,"Moore, Sharp and Nixon",1.5,122
8969,"Martin, Martin and Livingston",3.7,294
8970,"Rodriguez, Barnes and Olsen",4.1,81
8971,Vazquez and Sons,0.1,294
8972,"Carlson, Craig and Wilson",1.9,363
8973,"Ryan, Miller and Williams",3.8,364
