14341,Lisahaven Place,2,1,8729,https://clark-johnson.net/,089 Moreno Ways,North Stevenfort,11,57553,-60.038882,158.718882
14342,Lake Luke Apartments,1,3,2927,http://www.mccarty-ellis.com/,893 Solis Greens,New Vanessa,36,85721,70.0097625,53.558473
14343,North Patrickland Apartments,1,1,10514,http://www.garrett.com/,32281 Dean Villages Suite 931,Victoriaview,31,67443,-63.5713985,-61.470752
14344,South Rickyberg Park,2,1,10637,http://www.hill-lynch.org/,57724 Samuel View Suite 187,West Amandaview,19,68855,-71.8360625,171.742017
14345,East Hayden Park,2,3,2622,http://www.rodriguez.com/,3670 Robert Well Suite 492,Reyeshaven,40,96802,-76.728701,-135.193029
14346,West Randy Living,2,1,5402,https://www.martin.biz/,831 John Hill,Johnsonview,9,76144,-48.815166,-55.935471
14347,Powellton Place,2,1,938,https://www.smith.biz/,441 Miller Highway,Jasminemouth,34,85582,-8.1831335,85.411130
14348,East Christine Villas,2,1,930,https://mills.com/,99484 Emily Vista Suite 730,Lake Sharichester,28,33329,-86.7796955,26.575238
14349,Stephensmouth Homes,2,3,2878,http://www.reed.biz/,751 Wilson Harbor Apt. 297,Clarkland,21,80798,-0.661721,-10.213542
14350,Hunterton House,1,2,3776,http://gomez-white.com/,24101 Davis Isle Apt. 516,South Megan,11,68077,-34.4369215,103.066115
14351,West Matthew House,2,3,2386,https://www.perry-mays.biz/,158 Sean Landing Suite 180,Sheltonshire,13,51993,-2.987108,-93.468630
14352,Lisaport Villas,1,2,599,http://www.buck.com/,884 Bruce Squares,East Michellemouth,2,91642,9.399217,-47.415583
14353,Kelseychester Homes,2,2,1505,http://bailey-bowen.com/,8867 Amanda Ferry Suite 880,Jenniferhaven,25,11432,6.226655,91.659846
14354,Catherinemouth House,1,2,7683,https://www.singh-ayala.info/,3189 Taylor Loaf Suite 830,Gayshire,3,70211,56.5959195,25.744360
14355,Williamsonland Park,2,2,482,http://moore.com/,897 Noble Trafficway Apt. 025,East Debraburgh,31,80846,-71.353253,65.743649
14356,Byrdborough House,1,1,3753,https://www.le.com/,4252 Roberts Loaf,North Deborahchester,54,78137,7.4274325,137.121805
14357,North Joan Villas,2,3,8338,https://www.blackburn.com/,1380 Meyer Stravenue,North Nancy,28,90965,58.5839255,-51.953040
14358,Hughesshire Villas,2,3,7934,https://castillo-williams.org/,9766 Peters Key Suite 910,Port Scott,27,02292,61.761873,42.412567
14359,East Robert House,2,1,10763,https://www.wilson.org/,465 Davis Landing,Justinview,34,16031,-72.3931925,-110.349071
14360,Larrymouth Park,1,1,3480,http://thompson.com/,48572 Melissa Ford,Port Katherineborough,1,43487,75.1780865,94.011724
14361,South Ronaldton Units,1,2,10756,http://cook-carlson.com/,47277 Matthew Overpass,West Ronald,2,05692,19.5504095,-95.866946
14362,Williamsland Park,2,1,2912,https://riley-smith.com/,139 Amy Fields,Thomasburgh,13,67712,68.203982,141.743816
14363,Port Jamesborough Court,1,3,3096,https://www.bowers.org/,864 Julie Divide,West Jeffrey,9,15826,-16.733584,93.951525
14364,Jenningsmouth Court,1,2,6114,http://dennis-sweeney.com/,54361 Rebekah Views,Lake Robertstad,31,31496,39.8719275,152.500316
14365,Martinchester Apartments,1,3,2977,http://ritter.com/,32005 Fry Crossing Suite 398,Griffinland,18,94077,-21.801369,-120.870640
14366,Dylanborough Court,1,3,8966,https://alvarez-harrison.com/,754 Sally Street,Mitchellberg,9,17225,52.1554875,24.335806
14367,Maryburgh Apartments,1,2,1148,http://robinson-wright.com/,819 Murphy Ville Suite 964,Christensenfort,9,27097,34.2097645,173.848580
14368,Andersonfurt Court,2,2,10626,https://www.rodriguez-howard.com/,399 Peck Locks,Adrianberg,31,64188,-61.364869,13.832177
14369,Beniteztown Villas,1,3,8710,http://hunt-moreno.com/,3840 Ryan Stravenue Suite 970,Lake Michelehaven,40,37274,-35.3660665,61.765248
14370,Andreatown Apartments,1,3,6011,http://www.anderson.com/,52154 Miller Radial,Brandonville,10,98571,-63.2775345,160.835063
14371,Pattyborough Units,2,3,1628,http://adams.info/,543 Rodriguez Shores Suite 699,North Brittneyfort,2,86074,74.5650075,-51.618436
14372,Collinsberg Square,1,1,5148,https://www.nelson.info/,52935 Burch Spurs Apt. 939,Swansonland,24,97307,-83.755895,-169.379880
14373,Samanthastad Place,1,2,953,https://www.rogers.com/,202 Rivas Gateway,Vargasmouth,31,59720,28.1604155,-111.282090
14374,Thomaschester House,2,3,3151,http://hernandez.com/,6706 Larry Green Apt. 077,Port Michael,14,37236,68.093755,156.863098
14375,Henryside Place,2,3,9887,https://stephenson.com/,89118 Lawrence Lane Suite 149,West William,45,51658,77.018807,-107.653903
14376,East Michaelland House,1,2,6045,https://www.moran-golden.com/,30653 Cheryl Vista,East Tannerberg,24,38609,86.693437,67.027997
14377,Donnafort Court,1,3,2732,https://ortiz-montes.info/,359 Kayla Harbor Suite 262,Lopezberg,44,29756,-16.1888345,-53.349039
14378,Davischester Living,2,1,1989,http://www.hinton.com/,0875 Jacqueline Pines,South Jacqueline,31,38991,-10.0461165,108.969570
14379,Leslieville Village,2,3,2748,https://adams.biz/,259 Kelli Creek Suite 971,West Monica,11,20073,47.7705105,165.784107
14380,Gregoryshire Units,1,1,1363,https://www.yang-garcia.info/,49792 Diaz Shoal,Castilloberg,20,36778,-33.960478,-99.404324
14381,New Sandychester House,2,3,422,http://flores-moses.org/,0538 Thomas Port Apt. 470,Codyville,30,87828,-47.5941725,11.472537
14382,Monicaberg Homes,1,1,9034,https://www.gutierrez.com/,622 Richard Track Suite 740,Eddieview,20,32722,-86.653672,-63.879746
14383,Thomasborough Park,2,3,6975,http://www.atkinson.com/,0255 Bauer Creek,New Duanefurt,32,27445,-75.4523125,54.054526
14384,Carriemouth Apartments,2,2,9413,http://lynch.org/,097 Reyes Squares Suite 968,New Tiffanyborough,14,68895,-67.7753835,24.875737
14385,North Vincent Villas,2,1,4186,http://cruz-garcia.com/,47116 Brooks Rest,Palmerville,36,64979,26.8351355,56.369254
14386,Lake David Court,1,2,8520,http://strong-buchanan.com/,00315 Garcia Point Apt. 911,Greenview,3,72141,-41.6456935,-3.267756
14387,Eugeneburgh Apartments,1,3,10733,https://hayes.com/,23577 Kevin Fields,Jacksonville,33,90495,-83.233873,26.960758
14388,Port Brandiport Living,2,3,776,https://www.jimenez.com/,9844 Allen Underpass Suite 164,West Ritafort,50,74192,15.972776,-6.389463
14389,West Jameston Place,1,1,9080,https://www.ray-patton.org/,46863 James Crossroad,Jamesland,11,77849,-56.8993915,-162.225883
14390,North Ryan Views,2,1,10921,https://stewart.com/,69563 Noble Drives,Lake Amandafurt,48,63711,60.4828845,70.463265
14391,Tanyabury Village,1,1,2862,https://www.ochoa-ball.com/,79565 Linda Unions Apt. 552,Lake Cynthia,2,20982,15.1092105,164.405872
14392,Davidside Park,1,1,10781,https://www.poole.net/,906 Joyce Road Suite 512,Elijahbury,3,93303,-65.2531765,-16.966583
14393,Sheilamouth Court,1,3,10182,http://www.reyes.org/,788 Fuentes Key Suite 827,South John,32,96971,7.7035805,83.959968
14394,Rodgersmouth Square,1,2,5610,https://davis-robertson.com/,7357 Mary Garden Suite 637,Hillview,31,28234,-60.2402565,127.656750
14395,Ryantown Units,2,1,9144,http://watts.net/,76319 Velez Valley Apt. 467,Port Cindy,5,06141,-24.457397,-1.290869
14396,West Courtney Units,2,2,44,https://morales-allison.info/,0819 Lisa Mountain,Cantufurt,48,63460,-63.882709,-59.930662
14397,New Ryantown Views,1,1,3800,https://phillips.com/,40219 Kelly Square,Jeffreyfort,20,01069,-80.1015475,0.154370
14398,Juarezton Living,2,1,1174,http://rodriguez.com/,278 Reid Mills,East Cathyville,9,30558,35.699443,-120.146298
14399,South Davidtown Villas,1,2,7830,http://fitzgerald-ballard.com/,1192 Thomas Ramp,East Martinborough,49,58469,-31.758092,113.812189
14400,West Kathleenfort Park,1,3,5788,https://kidd.org/,3958 Abigail Point Suite 768,Gibbsside,22,41371,-64.8054505,-25.050871
14401,West Danielmouth Views,2,1,3889,http://www.mcdonald-greene.com/,739 Jonathan Street Suite 487,Fosterburgh,6,41969,-57.6746745,85.153664
14402,Allentown Village,2,3,10785,https://www.navarro.info/,1994 Ashley Harbor Suite 436,Port Jessica,15,76434,-82.766538,-151.004323
14403,Port Darren Court,2,2,9861,https://www.thompson.com/,102 Whitney Summit,Lake Kathryn,38,58513,-35.549848,-9.149887
14404,Jimtown Homes,1,3,9862,http://www.walls.com/,238 Kyle Path,North Taylor,36,76485,-10.968279,159.754858
14405,New Melanie House,2,1,3309,https://lopez.com/,1752 Sharp Lake,Wallsview,47,20751,55.430247,39.443022
14406,Burkeville Homes,1,2,9522,https://www.johnson-reed.com/,4338 Kayla Field Suite 532,Port Jeffreyview,24,35351,-12.3292985,115.830129
14407,East Katherineland Village,2,3,4934,http://riley-guerrero.com/,5538 Aaron Rest,Williamfurt,41,62966,69.369573,-15.199684
14408,Masonton Homes,2,1,1469,https://peterson.org/,92987 Floyd Points Suite 222,Lake Jamie,50,07378,-24.7837635,178.681736
14409,Cynthiaview Park,1,2,10736,https://sparks.info/,947 James Keys,North Eric,22,61802,28.509161,29.642998
14410,Travishaven Place,2,3,8737,http://www.lewis.com/,51969 Maynard Junction,West Gregory,18,83196,4.4260575,-127.137129
14411,Port Jessica Views,1,3,4586,https://www.mccarty.com/,6749 Newman Cliffs,Jenniferfurt,32,16951,88.005107,101.047478
14412,West Jeffrey Place,1,3,8898,https://www.brown-bryant.com/,65402 Christian Lights,West Stephaniemouth,42,07958,-25.154464,-109.991422
14413,New Mary Village,1,1,9606,https://tucker-mcdaniel.net/,5210 Michael Track Apt. 138,Markbury,45,89278,-85.9242225,-112.815484
14414,Haroldburgh Apartments,1,3,6484,http://www.clark.net/,803 Robert Alley Apt. 021,Gardnerberg,25,15456,-6.6008615,54.984153
14415,Michaelhaven Homes,1,1,8534,https://owens-fernandez.com/,722 Hamilton Crest Apt. 629,Tuckerchester,33,15895,85.198714,92.940638
14416,Port Michael Court,2,3,6502,https://www.montgomery-butler.biz/,7733 Wu Garden Apt. 508,Adrianmouth,48,90565,85.917176,-9.837558
14417,Alejandrashire Park,1,3,1947,http://murray.org/,175 Hall Terrace Apt. 218,Alanside,54,00711,-26.437617,109.222431
14418,North Samanthaville Park,1,2,4166,http://wilson-bowers.info/,383 Anna Summit Apt. 976,Lake Darrylview,6,99502,64.8128605,2.605046
14419,East Tara House,1,3,9887,https://www.deleon.info/,6132 Lewis Extension,New Emilyside,48,68088,-74.691247,125.615629
14420,East Shellyview Village,2,1,7628,http://www.gonzalez-romero.com/,60091 Kimberly Square Apt. 535,Port Patrick,43,92207,-10.044850,148.275264
14421,Melissaton Villas,1,3,2692,http://www.alexander.org/,3507 Michael Springs Suite 181,Danielport,10,91866,-1.979173,-166.183072
14422,South Stephanie Villas,2,1,4214,http://smith.biz/,29184 Potts Green Apt. 441,South Marvin,16,63116,-52.436414,-21.208410
14423,South Mark House,1,2,3943,http://ferrell.com/,30135 Sally Pike Apt. 226,West Tracy,5,52240,-1.004517,-109.128882
14424,Brittanyland Units,1,2,2442,http://www.welch-hill.info/,48180 Tammy Pine Suite 070,Nelsontown,40,09823,-41.2421335,-100.799821
14425,Amyville Square,2,1,7542,https://rich.com/,1921 Joseph Curve Suite 713,West Kristinebury,5,24420,16.7723505,-137.550493
14426,Margarethaven House,2,1,10728,http://www.francis.com/,8601 Pugh Haven,Oscarbury,28,90366,-26.620006,121.212737
14427,West Emma Square,1,1,9021,http://www.phillips.com/,70222 Clark Wall Suite 747,Johntown,20,48159,-9.583328,-177.541491
14428,West Juan Living,2,1,2276,http://roberts.info/,033 Schroeder Canyon,Wangstad,21,80587,-55.732792,-4.071251
14429,North David Village,2,3,6909,http://www.walters-morris.org/,1099 Hicks Spur,Benjaminborough,55,32078,0.1832355,2.776108
14430,North Shanetown Living,2,2,10533,https://craig.com/,7703 Fuller Locks,Lovefurt,39,98108,52.297952,124.774690
14431,Davidbury Square,1,3,2025,https://fox.com/,15934 Barker Spring,Millerberg,38,13835,51.566509,147.330825
14432,North Colleen Views,1,1,5219,https://www.saunders.net/,53602 Morrison Shoal Apt. 848,Grayfort,41,47267,59.3387055,85.569314
14433,New Sheliaborough House,2,1,10381,https://www.jones-arnold.com/,2784 Amber Squares Suite 064,Calderonport,46,09051,39.010139,-153.453775
14434,Susantown Court,1,1,5500,https://ramirez.com/,251 Lewis Roads Suite 543,Perezburgh,12,26958,-80.4216865,72.760158
14435,North Christopher Units,1,3,3602,http://cardenas.com/,60081 Donna Crest,Cooperstad,14,99616,49.6415265,25.187110
14436,Thomasview Units,2,1,2538,http://campbell-williams.net/,6900 Curtis Place,Nicholaschester,27,31055,-1.278502,-179.738374
14437,Shieldstown Views,2,1,2834,https://blackwell.com/,12002 Elizabeth Pine Suite 342,South Sarahchester,33,99632,64.0338825,154.133257
14438,Smithport Square,2,3,5896,http://martinez-griffin.com/,5944 Mcbride Keys Apt. 777,East Sheena,27,15552,40.3516595,157.328659
14439,Suehaven Homes,1,2,2937,http://www.hayes.com/,72171 Willis Lights,East Cameronburgh,27,07023,48.823832,128.942960
14440,Christineborough Views,1,3,1963,http://www.merritt.net/,04730 Gabriel Garden Apt. 971,Port Jennifer,56,99196,49.206770,-113.855500
14441,Port Amanda Homes,1,3,6299,https://day.net/,1703 Bush Circle Suite 787,Port Danielstad,29,74873,-5.138599,97.973497
14442,Ericbury Court,2,1,6202,https://williams-arellano.org/,04105 Logan Hollow Apt. 643,Lake David,25,95125,39.5674125,-170.915105
14443,New Terri House,2,1,10125,https://joyce.com/,59744 Tucker Junction Apt. 695,Gabriellaside,10,92821,69.041344,-147.074706
14444,Port Beverlyville House,1,1,2251,https://www.adkins-simmons.com/,8696 Christine Spurs,Ryanfurt,35,59648,64.283621,44.651236
14445,Danielhaven Units,2,2,7663,https://kelley.net/,74167 Kenneth Estate Apt. 780,Lake Tamara,40,20166,-42.6748555,139.425399
14446,South Bethview Place,2,2,10267,http://clark-jones.biz/,148 Denise Viaduct Apt. 831,North Jessica,51,90929,0.0791125,0.363135
14447,Heatherchester Village,2,3,10611,http://www.harris.info/,501 Reeves Ford Suite 557,North Lisaland,47,12620,-68.4623505,168.429923
14448,New Kaylaland Apartments,1,3,5451,http://ross-marsh.com/,3771 Daniel Grove Apt. 280,New Stephanie,53,23539,-62.2128295,-2.287047
14449,Scottfort Units,1,1,8076,https://martinez-gomez.com/,168 Mendoza Streets,West Cody,35,46693,-52.9147245,-125.655169
14450,New Alex Homes,1,2,4037,http://www.ortiz.info/,6197 Bush Parkway,South Aaron,24,11695,87.345756,117.758846
14451,West Lisa Village,1,3,10604,http://www.smith.com/,0222 Taylor Trace,Port Beth,11,67225,75.200860,23.259206
14452,West Dustinborough Park,1,3,8285,http://williams.com/,039 Gallagher Roads,Port Stephentown,47,60004,59.585824,70.401205
14453,Lake Samantha Villas,2,2,8685,http://thomas.org/,216 Walker Courts Apt. 553,South Cassandra,44,61570,-18.4614575,24.253928
14454,West Paula Living,2,3,3585,https://drake-murray.com/,941 Diana Burgs Apt. 561,Abbotttown,50,95990,25.9781825,67.189113
14455,Rojaschester Apartments,2,1,6641,http://robinson-hernandez.com/,556 Daniel Plaza Suite 180,Jacksonberg,50,07094,21.9660535,102.817721
14456,Davisview Square,2,3,9115,http://allen-welch.com/,101 Orozco Brook Apt. 892,Lindsayville,41,74177,1.368845,0.830351
14457,North Connie Court,1,3,8320,https://kline.net/,8437 Tracy Grove Suite 886,West Andrewmouth,18,53020,89.504531,-49.568871
14458,Leonardmouth Apartments,2,2,5146,https://perez-becker.com/,1678 Kelly Club Apt. 035,Christinatown,32,34290,-88.8070505,-128.519028
14459,New Frederick Units,1,2,8024,https://wise.org/,95580 Baker Plains Apt. 814,New Elizabeth,1,63467,6.071751,-49.783168
14460,East Matthewmouth Park,2,3,5096,https://www.mcdonald-johnson.com/,864 Kelly Flats Apt. 107,Lake Rachel,10,61931,89.782286,89.729169
14461,New Ericaburgh Park,1,2,6178,https://www.hudson-thornton.org/,04703 Williams Isle Apt. 228,Lake Jameshaven,36,33766,8.2103115,91.197353
14462,South Danielfort Apartments,1,1,7673,https://www.davis-anderson.org/,59457 Rivera Path Apt. 866,South Carolyn,21,14813,25.3534805,15.027046
14463,New Sheila Views,1,1,6463,http://davis.com/,345 Sarah Islands,Brittneyville,22,71163,-12.3859565,157.059374
14464,Baileyside Place,1,1,3374,http://kramer-ramos.com/,537 Sheppard Locks,Jenniferburgh,19,98414,-38.024197,73.980036
14465,East Jeremy House,1,3,10284,https://james.com/,7550 Lester Pass,Friedmanshire,51,42847,15.5234365,-9.018318
14466,East Anthony Apartments,1,1,3752,http://warren.com/,33861 Williams Stream Suite 055,Nicholasside,1,15189,74.105220,97.056700
14467,East Amandaview Apartments,2,2,6877,https://dawson.com/,655 Johnson Fields Suite 447,South Michaelstad,50,27147,-75.695925,143.114269
14468,West Alyssaville House,1,2,700,https://wright-price.biz/,493 David Land,Lake Erika,16,04532,-12.3495885,120.592347
14469,Rileyhaven Village,2,3,6868,http://www.reed.com/,49199 Todd Plaza,Lake Thomashaven,30,14757,-81.0955145,130.072560
14470,Port Scotthaven House,1,2,3866,http://www.shannon.com/,2545 Krystal Way,Gatesfort,22,75904,1.329600,-132.420866
14471,Port Amyfurt Living,1,2,873,https://shelton-fletcher.biz/,717 Wilson Curve,Amandachester,40,64032,50.650259,-57.220149
14472,Nicholasfort House,1,1,8007,https://www.cox.com/,363 Brown Hollow,Port Markport,26,82228,74.9127035,-75.234062
14473,Allisontown Views,1,1,1416,http://daniels.net/,1779 Susan Isle,Michaelmouth,11,72956,58.948578,95.029961
14474,Lake Benjamin Village,1,1,4640,https://www.macias.org/,4983 Patel River Apt. 128,East Brian,15,56785,-42.456880,53.836027
14475,Jonesfurt Homes,1,2,9908,http://www.thomas.com/,942 Carpenter Wall,Hoffmantown,5,15069,-12.1814305,-35.670928
14476,Brendahaven Place,2,3,355,http://www.williams-wright.info/,175 Wheeler Skyway,North Michael,30,17680,75.718195,-117.579129
14477,Nguyenville Park,2,1,2156,https://larson.com/,88613 Figueroa Spring Suite 040,Heatherside,46,00503,-82.1584815,169.331421
14478,Lake Connor Homes,2,3,7810,https://www.roberts.com/,02622 Dawn Bridge,North Janet,42,35518,-22.8958525,24.275905
14479,Lake Brian Villas,1,3,3794,https://little.info/,689 Tammy Point Suite 532,Lake Lisa,48,01689,22.3272215,151.177279
14480,Jamiefort Park,1,1,5436,http://www.holmes.net/,08240 White Springs Apt. 740,East Ariel,52,39947,-87.3641205,175.214861
14481,Lake Joelmouth Villas,1,3,7758,https://www.alvarez.info/,3539 Allen Knolls,Shawnshire,47,98833,-27.3030315,89.483651
14482,East Thomas Villas,2,2,8826,https://murray.info/,49498 Deborah Fields,New Kimberly,20,35965,-51.760439,170.210011
14483,Elizabethfort Living,1,2,1937,https://www.turner.org/,440 Brandon Islands Apt. 405,East Crystal,22,94761,45.139207,69.643158
14484,East Rebecca Living,2,3,5031,https://www.ortiz.info/,9754 Maria Cliff,Sarahmouth,42,73689,81.285891,-15.106886
14485,Port Victoria Villas,1,3,9163,https://rosario.com/,457 Fischer Trail,Coryville,26,53486,47.070124,70.871494
14486,North Nicholas Village,1,3,6970,http://www.nunez-rhodes.com/,7707 Mills Radial Suite 075,East Cindy,54,95493,-89.908955,51.549644
14487,East Ryan Views,2,3,3435,https://mora.biz/,8966 Baker Highway,Angeltown,34,43077,-48.636910,-49.369275
14488,Amystad Park,1,1,2702,http://jones-nguyen.com/,2117 Williams Trail Suite 028,Woodbury,15,75069,26.1400525,-162.242805
14489,Johnsonfort Square,1,1,9274,https://www.monroe.biz/,08281 Christina Unions,Randallchester,40,22959,-85.9220425,-14.030894
14490,Riverastad Place,2,3,7162,https://lee-allison.biz/,376 Briana Mall Apt. 940,Port Faithport,42,69548,9.7847165,71.014120
14491,North Christopherside Homes,1,1,10387,http://www.smith.com/,322 Ann Islands Apt. 186,Larryport,11,13416,33.1486475,-35.955536
14492,East Barbara Villas,1,2,780,http://maddox.com/,89478 Roth Hills,Starkbury,45,60934,88.027885,-134.815569
14493,Port Billyside Units,2,1,4947,https://www.lopez.com/,620 Susan Motorway Apt. 923,Herreraton,29,99117,-30.136848,78.186340
14494,East Lauraland Place,2,1,9716,http://www.wolf-willis.com/,39260 Smith Roads,South Savannah,43,92694,21.330382,157.729055
14495,Amandaside Villas,1,1,6033,https://www.robinson.com/,030 Allen Manor,Sarahstad,31,76469,27.6772075,130.411051
14496,East Lori Living,1,2,4579,http://davis-morrow.com/,50582 Robbins Road Apt. 646,Heatherstad,25,42630,31.351165,167.003006
14497,Lake William Place,1,3,4788,https://www.hudson-moore.com/,99344 Porter Road Apt. 027,Davidstad,13,29163,87.6208835,-78.108409
14498,Kevinland Views,2,1,9311,http://mcclain.biz/,211 Marsh Cliffs Suite 910,East Michael,35,20535,21.407655,135.244083
14499,East Rebecca Units,2,2,8175,https://chan-hicks.com/,8180 Lynn Street,Kimberlystad,43,28854,-20.929290,-0.176988
14500,Muellerton Apartments,1,3,9335,https://www.williams.com/,28707 Rose Shoals Suite 859,Lake Debra,19,26996,-53.228767,40.614136
14501,North Amy Living,2,1,7401,http://wilson-curtis.com/,22897 Crystal Summit,Kaiserchester,12,81346,-58.294705,-178.226953
14502,Dudleymouth Apartments,2,2,535,https://www.smith-freeman.com/,8156 Smith Way,North Adam,26,60255,-33.968429,-28.096204
14503,Lake Terri Village,2,3,508,https://www.carter-turner.net/,93236 Duncan Extensions Suite 793,Thomasborough,7,45008,63.206736,48.382989
14504,New Kevinville Units,2,3,3339,https://www.wright.com/,54079 Case Parkway,Stephensside,8,46493,-60.363619,-85.867528
14505,Margaretborough Villas,1,1,1539,http://johnson.biz/,15443 Stevens Plaza,Lake Jonathan,17,15093,54.775037,60.432534
14506,Walkerview Square,1,3,10570,https://neal.com/,80287 Farmer Highway Apt. 741,Paulberg,19,55008,89.2886205,170.927315
14507,New Ashleyhaven Living,2,2,5564,http://diaz.com/,01489 Zamora Crest,North Nicole,7,56012,-81.6664145,-68.346750
14508,East Robertbury Place,2,2,10312,http://www.perez.org/,212 Little Hill,Burgessville,21,92721,67.604337,-168.948601
14509,South Cynthia Court,2,2,8522,http://www.munoz.com/,8641 Virginia Manors Suite 229,North Kimberly,41,69455,-71.5683385,-146.516720
14510,Ballburgh Homes,2,3,5998,https://jones.org/,30182 Morales Lane Suite 897,South Chad,55,99266,-0.763182,-71.085979
14511,Michelleberg Place,2,1,7153,http://www.davis.org/,234 Watkins Wells Suite 211,Port William,22,43936,84.879521,-112.254084
14512,Patriciaport Villas,2,3,8977,https://www.thomas.com/,0635 Nolan Circles,Chavezview,30,36115,43.1771605,-126.292627
14513,West Scottmouth Park,2,2,10758,http://lopez.biz/,588 Meyer Circle,Markton,12,78539,5.062419,-67.981710
14514,Sparkshaven Village,2,1,2100,http://www.brown-cantu.info/,82822 Jacob Glen Apt. 562,Port James,14,91419,1.084980,13.140160
14515,Lake Travis Villas,1,2,3157,http://www.mullins.com/,4002 Deborah Trail,Alyssamouth,32,51777,-51.694692,-5.048932
14516,Lake Carol Square,2,2,7234,https://www.levine-lopez.com/,875 Kelsey Point Apt. 880,New Johnton,22,34200,-77.3254435,167.232452
14517,Rachelmouth Living,1,3,10532,https://www.morrow.com/,0828 Robles Causeway,Luisfort,45,94109,49.227135,-117.536089
14518,South Jorgeburgh Court,2,3,7761,http://www.allen.com/,3247 Vanessa Road Suite 372,West Angiefort,25,35653,-45.982716,-10.438921
14519,Curtistown Square,1,1,8451,http://www.barber.com/,57901 Jessica Stream,South Stephanieport,51,95518,-70.125314,-176.519997
14520,Younghaven Place,1,1,3841,https://www.cunningham-conner.com/,06534 Young Gardens Apt. 137,West Aarontown,23,85912,-14.0649335,-40.859118
14521,Murrayville Living,2,2,3380,https://www.scott.net/,3029 Caroline Ridges,Grantchester,5,99538,69.5080205,-95.400466
14522,Fraziershire House,1,3,5558,http://www.brock-white.com/,2134 Mark Plain,East Christine,50,18262,-89.616200,-23.389189
14523,Port Allisonport Apartments,2,2,5080,https://garcia-scott.com/,19359 Jennifer Loop,East Nicholas,18,47026,11.888151,13.496215
14524,Cynthiamouth Park,1,3,6823,https://www.miller.com/,181 Justin Roads,Lake Alan,20,56873,-56.914865,83.794487
14525,Wagnermouth Park,1,3,1387,https://page.com/,4271 Monroe Mountain,North Joseph,53,15920,-5.309669,-156.526308
14526,West Michelletown Park,2,1,6134,https://dean.biz/,726 Mckenzie Unions,Justintown,15,25674,-31.4090395,154.873148
14527,Taylorview Villas,1,1,3412,http://www.anderson.com/,4485 Mercedes Camp Apt. 220,Stewartton,42,39616,-83.0372305,-23.418200
14528,New Michael Park,2,2,1811,https://www.vargas-munoz.org/,542 Henderson Trafficway,Phillipshaven,52,91481,0.9781105,-18.942580
14529,Jacquelineton Homes,2,2,8682,http://buchanan-smith.com/,65550 Sara Lakes,Duaneshire,11,42341,87.1575675,-102.056745
14530,Lake Christinaborough Place,1,3,7884,http://www.rodriguez.com/,1145 Lisa Mission Suite 524,East David,51,71303,-82.9623255,138.174329
14531,South Ericamouth Villas,1,1,2937,http://brooks-davis.net/,589 Anderson Cliffs Apt. 616,Woodardview,1,24091,26.6970125,-45.724493
14532,North Chrismouth Park,1,3,8982,http://www.brooks.biz/,8921 Castro Curve Suite 645,South Kevin,50,53433,-64.2751175,-126.084824
14533,Williamsberg Villas,2,2,59,https://velez-miller.biz/,434 Phillips Ferry Suite 373,Richardsonton,14,97862,31.8934735,83.738244
14534,South Henry Homes,2,3,3582,https://adams-moore.info/,195 Jonathon Circles Suite 105,New Ryan,38,59863,-20.0725795,-11.705505
14535,West Craig Apartments,1,1,5727,http://www.drake.org/,3662 Steven Trace Suite 818,New Gregory,53,83382,21.511756,46.475430
14536,Flemingberg House,1,3,3169,http://www.castillo.com/,3800 Henry Drive Apt. 728,Jenniferhaven,6,51933,-9.120286,-35.572505
14537,Cherylland Apartments,2,2,8792,https://martin-evans.net/,46169 Kenneth Vista Suite 189,South Virginiatown,33,55568,-63.7941625,107.361832
14538,Jenniferstad Place,2,3,1695,https://www.hart-orr.org/,7297 Jason Wells Apt. 406,South Sherryberg,55,61342,-57.413558,59.294233
14539,North Matthew Court,2,1,6209,https://simon-frost.com/,24523 Cody Heights Suite 980,Nancymouth,6,41003,47.196079,-9.039079
14540,North Allisonbury Villas,1,3,1698,http://swanson.com/,589 Anderson Trail Suite 371,West Christina,39,58303,-73.381310,-156.942199
14541,Diazstad Court,2,2,8115,http://www.morgan.info/,85818 Casey Land Suite 487,Johnsonchester,20,18347,55.6780355,-163.080832
14542,Jenniferview Villas,2,2,527,https://johnson.net/,16199 Day Drives Apt. 602,East Christopherburgh,2,89224,-85.538234,45.917925
14543,Hughesborough Homes,2,3,1921,https://www.morgan-turner.com/,77814 Susan Lane Suite 373,Christinefort,25,18314,-70.2496565,50.849638
14544,East Timothyburgh Village,2,1,5328,http://www.freeman.biz/,1929 Mayer Expressway Suite 922,South Manuelchester,3,26410,-45.4386445,144.306513
14545,Ginaland Square,1,3,4710,http://www.becker.com/,377 Albert Underpass Suite 889,Gregorymouth,45,69878,-18.527173,-79.517093
14546,West Thomas Homes,1,2,7031,https://roberts-johnson.info/,48092 Martha Port Suite 220,Bridgesbury,42,25360,-76.7894215,111.644554
14547,New Nicholas Views,2,2,9217,http://delacruz-cooper.net/,69792 Emily Track,East Kayla,47,58334,-29.4654015,155.045044
14548,Lake Donaldview Units,2,3,5059,http://www.stevenson.com/,8105 Simon Path,Gibsonville,33,41710,2.5242745,-50.394789
